rep,mes,mk1,mk2,mk3,mk4,mutr,muta,mut_sp1,mut_sp2
26,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.09991e-07,6.00993e-07
27,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.17884e-07,7.78018e-07
28,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.00854e-07,8.50147e-07
29,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.81786e-07,6.12293e-07
30,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.80608e-07,9.15582e-07
31,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.3067e-07,9.01987e-07
32,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.68072e-07,7.45035e-07
33,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.56643e-07,8.22212e-07
34,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.81333e-07,2.41404e-07
35,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.34507e-07,8.57562e-07
36,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.25038e-07,8.20075e-07
37,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.78887e-07,4.58923e-07
38,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.8055e-07,9.41447e-07
39,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.27708e-07,3.27171e-07
40,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.02441e-07,2.32866e-07
41,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.7224e-07,8.26717e-07
42,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.99797e-07,2.48752e-07
43,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.95769e-07,1.26837e-07
44,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.13263e-07,1.9061e-07
45,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.03772e-07,2.90259e-07
46,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.21506e-07,8.88462e-07
47,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.03464e-07,4.49551e-07
48,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.11464e-07,4.56535e-07
49,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.30051e-07,1.37116e-07
50,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.73481e-07,6.74281e-07
51,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.55603e-07,9.92785e-07
52,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.95066e-07,4.47018e-07
53,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.44831e-07,2.21446e-07
54,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.19675e-07,2.10978e-07
55,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.30996e-07,4.38111e-07
56,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.30338e-07,7.65005e-07
57,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.67139e-07,8.64886e-07
58,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.74415e-07,1.72995e-07
59,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.80457e-07,1.69957e-07
60,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.60124e-07,1.28692e-07
61,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.5544e-07,7.28645e-07
62,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.89701e-07,3.92732e-07
63,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.48876e-07,2.28473e-07
64,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.17463e-07,7.82102e-07
65,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.52248e-07,3.2197e-07
66,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.66506e-07,9.39493e-07
67,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.16842e-07,3.39706e-07
68,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.57527e-07,4.30721e-07
69,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.4327e-07,9.09235e-07
70,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.91897e-07,9.96289e-07
71,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.61351e-07,4.77554e-07
72,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.09304e-07,9.99985e-07
73,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.6241e-07,9.03432e-07
74,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.22827e-07,2.44347e-07
75,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.69558e-07,6.86146e-07
76,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.21648e-07,1.05657e-07
77,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.90835e-07,8.69712e-07
78,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.9793e-07,5.48498e-07
79,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.48153e-07,3.64425e-07
80,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.27947e-07,1.35199e-07
81,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.60627e-07,1.15373e-07
82,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.0616e-07,6.86296e-07
83,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.07165e-07,2.47785e-07
84,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.78406e-07,4.95832e-07
85,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.41155e-07,7.90113e-07
86,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.69332e-07,7.92478e-07
87,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.04099e-07,4.32847e-07
88,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.99911e-07,3.786e-07
89,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.48835e-07,1.31012e-07
90,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.17573e-07,7.25062e-07
91,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.08799e-07,6.58911e-07
92,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.48153e-07,7.17851e-07
93,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.10758e-07,3.11818e-07
94,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.85351e-07,8.88783e-07
95,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.51931e-07,3.83668e-07
96,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.47002e-07,2.01134e-07
97,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.2679e-07,4.95369e-07
98,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.52601e-07,3.79622e-07
99,51,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.09091e-07,6.4287e-07
0,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.649e-07,6.64188e-07
1,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.92958e-07,6.72356e-07
2,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.98452e-07,2.27109e-07
3,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.91063e-07,4.29916e-07
4,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.89505e-07,1.59307e-07
5,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.56036e-07,7.3291e-07
6,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.37055e-07,4.31391e-07
7,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.13653e-07,1.10334e-07
8,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.31481e-07,5.26738e-07
9,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.40951e-07,3.22178e-07
10,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.68208e-07,4.81278e-07
11,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.81751e-07,2.17042e-07
12,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.58439e-07,9.53382e-07
13,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.64696e-07,5.58666e-07
14,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.76374e-07,8.75439e-07
15,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.63289e-07,6.44293e-07
16,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.21382e-07,9.53613e-07
17,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.78969e-07,6.00786e-07
18,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.54051e-07,7.77013e-07
19,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.30304e-07,1.4033e-07
20,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.15812e-07,7.86814e-07
21,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.53209e-07,5.61059e-07
22,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.12212e-07,9.74309e-07
23,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.74064e-07,1.87855e-07
24,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.35753e-07,5.69206e-07
25,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.18294e-07,3.12776e-07
26,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.42404e-07,9.61764e-07
27,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.70679e-07,4.77198e-07
28,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.41747e-07,6.06341e-07
29,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.17081e-07,7.09529e-07
30,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.92406e-07,5.30209e-07
31,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.98812e-07,7.61049e-07
32,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.95628e-07,7.49865e-07
33,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.98076e-07,2.79227e-07
34,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.48588e-07,5.13363e-07
35,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.48492e-07,1.62524e-07
36,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.67661e-07,5.40887e-07
37,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.42656e-07,3.00512e-07
38,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.11074e-07,5.11669e-07
39,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.95417e-07,7.54593e-07
40,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.30308e-07,3.76189e-07
41,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.49088e-07,4.597e-07
42,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.32376e-07,2.03516e-07
43,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.2238e-07,9.97998e-07
44,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.02151e-07,1.45294e-07
45,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.55839e-07,2.96555e-07
46,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.54552e-07,2.73038e-07
47,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.57476e-07,9.00849e-07
48,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.77566e-07,7.62568e-07
49,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.90968e-07,6.87882e-07
50,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.5548e-07,9.5306e-07
51,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.48621e-07,4.14526e-07
52,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.22071e-07,6.90076e-07
53,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.06772e-07,7.97361e-07
54,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.01251e-07,1.84986e-07
55,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.9705e-07,3.24023e-07
56,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.29235e-07,8.09242e-07
57,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.01011e-07,6.84604e-07
58,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.96016e-07,4.21433e-07
59,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.56736e-07,1.97276e-07
60,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.90513e-07,2.96017e-07
61,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.69458e-07,1.2462e-07
62,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.47099e-07,1.96201e-07
63,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.83322e-07,4.61315e-07
64,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.44735e-07,9.04549e-07
65,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.77978e-07,8.21032e-07
66,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.07964e-07,8.17967e-07
67,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.10671e-07,8.63975e-07
68,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.35759e-07,5.26983e-07
69,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.61176e-07,4.41302e-07
70,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.79555e-07,1.12689e-07
71,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.40723e-07,4.359e-07
72,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.68874e-07,3.28184e-07
73,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.07357e-07,7.47211e-07
74,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.81806e-07,9.25654e-07
75,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.39828e-07,6.58001e-07
76,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.83002e-07,3.51715e-07
77,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.79289e-07,4.92712e-07
78,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.34983e-07,7.50517e-07
79,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.42268e-07,9.63656e-07
80,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.68667e-07,7.07831e-07
81,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.08941e-07,5.91535e-07
82,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.9855e-07,5.00707e-07
83,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.17944e-07,8.89605e-07
84,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.81255e-07,8.66255e-07
85,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.55344e-07,2.81422e-07
86,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.79488e-07,5.97477e-07
87,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.01878e-07,6.19097e-07
88,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.00019e-07,1.9147e-07
89,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.82917e-07,4.3566e-07
90,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.2656e-07,9.13634e-07
91,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.31672e-07,2.35406e-07
92,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.76873e-07,4.65874e-07
93,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.78939e-07,4.56746e-07
94,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.01317e-07,8.86863e-07
95,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.49151e-07,8.41484e-07
96,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.78781e-07,6.40624e-07
97,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.2327e-07,3.68895e-07
98,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.29499e-07,6.74882e-07
99,52,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.47257e-07,1.12023e-07
0,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.63174e-07,1.35772e-07
1,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.99446e-07,1.12366e-07
2,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.58656e-07,5.6723e-07
3,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.6959e-07,6.36318e-07
4,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.77917e-07,2.23152e-07
5,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.84999e-07,2.30326e-07
6,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.26451e-07,1.94808e-07
7,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.36468e-07,4.00636e-07
8,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.81093e-07,3.90163e-07
9,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.23684e-07,8.26073e-07
10,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.15025e-07,5.13e-07
11,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.11231e-07,8.01427e-07
12,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.41157e-07,1.13114e-07
13,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.77036e-07,2.64494e-07
14,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.47149e-07,5.86954e-07
15,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.91394e-07,4.47424e-07
16,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.06269e-07,7.64994e-07
17,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.11281e-07,4.22575e-07
18,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.33118e-07,1.02216e-07
19,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.34409e-07,9.85169e-07
20,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.74908e-07,4.7027e-07
21,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.74225e-07,2.0917e-07
22,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.50112e-07,8.57124e-07
23,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.01923e-07,2.71115e-07
24,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.57961e-07,9.24843e-07
25,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.98323e-07,2.76186e-07
26,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.30845e-07,3.49615e-07
27,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.07953e-07,8.8824e-07
28,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.40102e-07,6.82796e-07
29,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.38336e-07,4.81645e-07
30,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.04772e-07,5.00556e-07
31,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.44112e-07,8.87795e-07
32,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.197e-07,7.57123e-07
33,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.87755e-07,9.89777e-07
34,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.84803e-07,5.82148e-07
35,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.00764e-07,8.77415e-07
36,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.90022e-07,5.36329e-07
37,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.29539e-07,6.45366e-07
38,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.09025e-07,2.55395e-07
39,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.03881e-07,3.77291e-07
40,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.80004e-07,2.68439e-07
41,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.76414e-07,1.4761e-07
42,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.50241e-07,4.06774e-07
43,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.17627e-07,1.95522e-07
44,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.97681e-07,6.47609e-07
45,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.82891e-07,2.20536e-07
46,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.50442e-07,6.28465e-07
47,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.33624e-07,9.03885e-07
48,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.70343e-07,8.87294e-07
49,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.37963e-07,5.08076e-07
50,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.18825e-07,7.07816e-07
51,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.41779e-07,2.73506e-07
52,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.66344e-07,5.91264e-07
53,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.74407e-07,3.80706e-07
54,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.33997e-07,1.18579e-07
55,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.39238e-07,5.28434e-07
56,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.95796e-07,8.29878e-07
57,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.85433e-07,3.7426e-07
58,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.88124e-07,7.97327e-07
59,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.69262e-07,7.88222e-07
60,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.03352e-07,6.75091e-07
61,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.89228e-07,2.3243e-07
62,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.54759e-07,1.85394e-07
63,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.96673e-07,7.58694e-07
64,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.83312e-07,8.60333e-07
65,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.71138e-07,5.76243e-07
66,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.79305e-07,5.2726e-07
67,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.82033e-07,1.19217e-07
68,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.2771e-07,3.03479e-07
69,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.25752e-07,6.08726e-07
70,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.17255e-07,2.64122e-07
71,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.69998e-07,1.90432e-07
72,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.28526e-07,4.7062e-07
73,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.35973e-07,3.82958e-07
74,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.84296e-07,2.27266e-07
75,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.15495e-07,9.98141e-07
76,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.29062e-07,1.83746e-07
77,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.35133e-07,7.86776e-07
78,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.46026e-07,7.83203e-07
79,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.27071e-07,1.19776e-07
80,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.28197e-07,2.78704e-07
81,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.38968e-07,8.64977e-07
82,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.92004e-07,2.92642e-07
83,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.61171e-07,7.63994e-07
84,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.13165e-07,5.14612e-07
85,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.33742e-07,8.43654e-07
86,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.0007e-07,3.68963e-07
87,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.06596e-07,6.32732e-07
88,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.61372e-07,4.91888e-07
89,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.15548e-07,5.38749e-07
90,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.79923e-07,5.78319e-07
91,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.49871e-07,2.69576e-07
92,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.41751e-07,5.78213e-07
93,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.49656e-07,9.34144e-07
94,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.17859e-07,8.13224e-07
95,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.38729e-07,3.26718e-07
96,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.43656e-07,3.26005e-07
97,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.3811e-07,6.21523e-07
98,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.15983e-07,6.99022e-07
99,53,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.78591e-07,3.30656e-07
0,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.52636e-07,7.0301e-07
1,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.9345e-07,1.64261e-07
2,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.75906e-07,9.90436e-07
3,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.29695e-07,2.98547e-07
4,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.98811e-07,9.94848e-07
5,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.94333e-07,2.46684e-07
6,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.36648e-07,1.72861e-07
7,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.9331e-07,1.97648e-07
8,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.78584e-07,1.2997e-07
9,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.06859e-07,8.47081e-07
10,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.42521e-07,8.33514e-07
11,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.55985e-07,7.8964e-07
12,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.222e-07,1.81385e-07
13,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.61853e-07,9.8254e-07
14,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.64641e-07,7.99615e-07
15,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.84008e-07,8.51868e-07
16,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.14172e-07,3.35673e-07
17,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.64113e-07,7.88823e-07
18,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.00064e-07,8.55074e-07
19,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.8404e-07,8.43055e-07
20,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.72611e-07,7.18616e-07
21,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.55135e-07,6.63351e-07
22,54,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.14659e-07,1.19751e-07
